chr,start,end,group
chr1,164815380,164815398,31
chr1,164881897,164881915,4
chr1,165460591,165460609,54
chr1,165460591,165460609,84
chr1,165701885,165701903,22
chr1,165810765,165810783,62
chr1,165810764,165810782,71
chr1,165810764,165810782,81
chr1,170861698,170861716,9
chr1,170861699,170861717,17
chr1,170861968,170861986,69
chr1,170868335,170868353,2
chr1,171771466,171771484,13
chr1,171771469,171771487,33
chr1,171844830,171844848,2
chr1,171963144,171963162,4
chr1,172126615,172126633,11
chr1,172147760,172147778,11
chr1,173657234,173657252,38
chr1,175693416,175693434,8
chr1,177257226,177257244,55
chr1,177257226,177257244,85
chr1,177795756,177795774,1
chr1,177795757,177795775,12
chr1,180335745,180335763,62
chr1,180335744,180335762,81
chr1,180812109,180812127,11
chr1,180943089,180943107,4
chr1,181144864,181144882,2
chr1,181144567,181144585,52
chr1,181256662,181256680,2
chr1,181861249,181861267,1
chr1,181861260,181861278,2
chr1,181861847,181861865,2
chr1,181861412,181861430,4
chr1,181861832,181861850,11
chr1,181861250,181861268,12
chr1,183179945,183179963,2
chr1,184024739,184024757,52
chr1,184060731,184060749,11
chr1,184069334,184069352,33
chr1,184069065,184069083,84
chr1,184634899,184634917,2
chr1,184793104,184793122,2
chr1,191193915,191193933,1
chr1,191193916,191193934,12
chr1,191447386,191447404,22
chr1,193173094,193173112,33
chr1,193193358,193193376,3
chr1,193193343,193193361,11
chr1,193193359,193193377,14
chr1,193201042,193201060,63
chr10,7819944,7819962,22
chr10,7824218,7824236,4
chr10,7954574,7954592,1
chr10,7954575,7954593,12
chr10,8505753,8505771,38
chr10,10320964,10320982,2
chr10,10320984,10321002,2
chr10,10320945,10320963,11
chr10,10321097,10321115,21
chr10,10321066,10321084,22
chr10,10321098,10321116,32
chr10,11581860,11581878,4
chr10,12688883,12688901,33
chr10,12688901,12688919,33
chr10,12688919,12688937,33
chr10,12689024,12689042,33
chr10,12689066,12689084,33
chr10,12689117,12689135,33
chr10,12689135,12689153,33
chr10,12689153,12689171,33
chr10,12689171,12689189,33
chr10,12689189,12689207,33
chr10,12689207,12689225,33
chr10,12812717,12812735,13
chr10,12812728,12812746,23
chr10,12812729,12812747,34
chr10,12813872,12813890,84
chr10,12921375,12921393,72
chr10,13193376,13193394,1
chr10,13193387,13193405,2
chr10,13193377,13193395,12
chr10,13833137,13833155,61
chr10,13833137,13833155,91
chr10,13868562,13868580,2
chr10,13982690,13982708,2
chr10,14042463,14042481,33
chr10,14043516,14043534,69
chr10,17550292,17550310,1
chr10,17550298,17550316,2
chr10,17550293,17550311,12
chr10,17722646,17722664,11
chr10,17724836,17724854,11
chr10,17946719,17946737,1
chr10,17946720,17946738,12
chr10,19014173,19014191,2
chr10,19014365,19014383,10
chr10,19094243,19094261,11
chr10,19116825,19116843,18
chr10,19116825,19116843,19
chr10,19186031,19186049,2
chr10,19188822,19188840,62
chr10,19188821,19188839,81
chr10,19494342,19494360,11
chr10,19494397,19494415,11
chr10,19494890,19494908,98
chr10,20281429,20281447,1
chr10,20281430,20281448,12
chr10,20281418,20281436,31
chr10,26799401,26799419,2
chr10,28669689,28669707,2
chr10,28669709,28669727,2
chr10,28668043,28668061,4
chr10,28669200,28669218,11
chr10,28668119,28668137,54
chr10,28668119,28668137,84
chr10,34111084,34111102,23
chr10,34111085,34111103,34
chr10,39612673,39612691,2
chr10,39731742,39731760,2
chr10,40479032,40479050,2
chr10,40882195,40882213,10
chr10,41638797,41638815,2
chr10,41638791,41638809,11
chr10,41887921,41887939,11
chr10,42862341,42862359,3
chr10,42862342,42862360,14
chr10,42897768,42897786,11
chr10,44460021,44460039,2
chr10,44459640,44459658,16
chr10,54076385,54076403,13
chr10,57486079,57486097,41
chr10,58370390,58370408,2
chr10,59974050,59974068,6
chr10,60002469,60002487,2
chr10,60380818,60380836,11
chr10,60380838,60380856,11
chr10,61520124,61520142,11
chr10,63386452,63386470,3
chr10,63386453,63386471,14
chr10,63386441,63386459,21
chr10,63386447,63386465,24
chr10,63386442,63386460,32
chr10,63386418,63386436,33
chr10,63386436,63386454,33
chr10,63386464,63386482,33
chr10,67068938,67068956,11
chr10,67069135,67069153,27
chr10,67069135,67069153,30
chr10,67069136,67069154,33
chr10,67585834,67585852,1
chr10,67585835,67585853,12
chr10,68040357,68040375,51
chr10,68192121,68192139,13
chr10,68191912,68191930,22
chr10,68238489,68238507,1
chr10,68238768,68238786,1
chr10,68238774,68238792,2
chr10,68241113,68241131,2
chr10,68238792,68238810,4
chr10,68238490,68238508,12
chr10,68238769,68238787,12
chr10,71363640,71363658,19
chr10,76031954,76031972,1
chr10,76031955,76031973,12
chr10,76031950,76031968,21
chr10,76031951,76031969,32
chr10,78605142,78605160,2
chr10,78605162,78605180,2
chr10,78605312,78605330,61
chr10,78605312,78605330,91
chr10,79855359,79855377,100
chr10,79984881,79984899,2
chr10,80590343,80590361,45
chr10,80590342,80590360,58
chr10,80695548,80695566,21
chr10,80695549,80695567,32
chr10,80900517,80900535,51
chr10,80900518,80900536,62
chr10,80900517,80900535,81
chr10,81017348,81017366,61
chr10,81017348,81017366,91
chr10,81105524,81105542,2
chr10,81105530,81105548,3
chr10,81105535,81105553,11
chr10,81105531,81105549,14
chr10,81357318,81357336,2
chr10,82579828,82579846,33
chr10,85128657,85128675,31
chr10,85161879,85161897,24
chr10,93158600,93158618,1
chr10,93158590,93158608,2
chr10,93158656,93158674,2
chr10,93158579,93158597,11
chr10,93158612,93158630,11
chr10,93158601,93158619,12
chr10,93158624,93158642,13
chr10,93158608,93158626,31
chr10,93162676,93162694,2
chr10,93159765,93159783,3
chr10,93159766,93159784,14
chr10,93451773,93451791,74
chr10,93451773,93451791,84
chr10,93541703,93541721,1
chr10,93540493,93540511,11
chr10,93541704,93541722,12
chr10,93868714,93868732,3
chr10,93868715,93868733,14
chr10,94426492,94426510,53
chr10,94426493,94426511,64
chr10,94426492,94426510,83
chr10,95261278,95261296,2
chr10,95416123,95416141,57
chr10,95699125,95699143,72
chr10,95699125,95699143,82
chr10,96200829,96200847,60
chr10,96204200,96204218,2
chr10,96240629,96240647,11
chr10,96374113,96374131,36
chr10,96409458,96409476,11
chr10,96409450,96409468,21
chr10,96409447,96409465,22
chr10,96409454,96409472,31
chr10,96409451,96409469,32
chr10,96409439,96409457,33
chr10,99262935,99262953,2
chr10,99417063,99417081,22
chr10,111164136,111164154,13
chr10,111165873,111165891,27
chr10,111164139,111164157,33
chr10,116565560,116565578,11
chr10,116930831,116930849,87
chr10,117118039,117118057,87
chr10,117863936,117863954,2
chr10,117863925,117863943,11
chr10,117863980,117863998,11
chr10,117864009,117864027,22
chr10,117894927,117894945,2
chr10,117925987,117926005,1
chr10,117925988,117926006,12
chr10,117940512,117940530,2
chr10,117940532,117940550,2
chr10,118172723,118172741,7
chr10,118766426,118766444,11
chr10,119294763,119294781,1
chr10,119294768,119294786,2
chr10,119295007,119295025,2
chr10,119294764,119294782,12
chr10,121297559,121297577,80
chr10,125717107,125717125,1
chr10,125717108,125717126,12
chr10,127076539,127076557,11
chr10,127108044,127108062,11
chr10,127512938,127512956,18
chr10,127512938,127512956,19
chr10,127937676,127937694,1
chr10,127937677,127937695,12
chr10,128409628,128409646,61
chr10,128409628,128409646,91
chr11,4246851,4246869,47
chr11,4246850,4246868,59
chr11,4289182,4289200,22
chr11,4497094,4497112,13
chr11,4497675,4497693,31
chr11,6000314,6000332,19
chr11,6000955,6000973,87
chr11,6000955,6000973,90
chr11,6153060,6153078,23
chr11,6153061,6153079,34
chr11,6529060,6529078,24
chr11,6567939,6567957,2
chr11,6680021,6680039,33
chr11,6701044,6701062,11
chr11,11766468,11766486,11
chr11,13288308,13288326,2
chr11,16455083,16455101,1
chr11,16455244,16455262,4
chr11,16455084,16455102,12
chr11,17211193,17211211,11
chr11,17211221,17211239,22
chr11,17212199,17212217,71
chr11,17212200,17212218,92
chr11,17953379,17953397,11
chr11,19920870,19920888,2
chr11,19979155,19979173,33
chr11,20712667,20712685,4
chr11,21115556,21115574,22
chr11,21180527,21180545,1
chr11,21180528,21180546,12
chr11,21222409,21222427,4
chr11,22845097,22845115,2
chr11,22846856,22846874,67
chr11,22846855,22846873,79
chr11,22846855,22846873,89
chr11,22981945,22981963,3
chr11,22981946,22981964,14
chr11,30182325,30182343,2
chr11,31892295,31892313,24
chr11,32000156,32000174,2
chr11,32000167,32000185,11
chr11,32011546,32011564,2
chr11,32104671,32104689,23
chr11,32104672,32104690,34
chr11,32446009,32446027,9
chr11,32446010,32446028,17
chr11,32446010,32446028,20
chr11,32580977,32580995,9
chr11,32580978,32580996,17
chr11,32580978,32580996,20
chr11,43359138,43359156,96
chr11,43426358,43426376,2
chr11,45678585,45678603,14
chr11,46090053,46090071,29
chr11,46089921,46089939,33
chr11,46090054,46090072,37
chr11,46275567,46275585,22
chr11,46373128,46373146,9
chr11,46373129,46373147,17
chr11,48788197,48788215,23
chr11,48788198,48788216,34
chr11,49084645,49084663,21
chr11,49084646,49084664,32
chr11,49086950,49086968,92
chr11,49204407,49204425,61
chr11,50377553,50377571,2
chr11,51763507,51763525,31
chr11,51857262,51857280,76
chr11,52300021,52300039,67
chr11,52300020,52300038,86
chr11,52300020,52300038,89
chr11,52342047,52342065,3
chr11,52342048,52342066,14
chr11,53330414,53330432,11
chr11,54151554,54151572,84
chr11,54808017,54808035,33
chr11,54955338,54955356,1
chr11,54955339,54955357,12
chr11,58007905,58007923,2
chr11,58167938,58167956,31
chr11,60334152,60334170,31
chr11,61266775,61266793,2
chr11,62280961,62280979,11
chr11,62550815,62550833,2
chr11,63984831,63984849,51
chr11,68453640,68453658,21
chr11,68453643,68453661,23
chr11,68453641,68453659,32
chr11,68453644,68453662,34
chr11,68966475,68966493,11
chr11,69124749,69124767,2
chr11,69124870,69124888,42
chr11,69123905,69123923,61
chr11,69124869,69124887,71
chr11,69366759,69366777,47
chr11,69581975,69581993,57
chr11,69632448,69632466,54
chr11,69632448,69632466,84
chr11,69682307,69682325,1
chr11,69682300,69682318,11
chr11,69682308,69682326,12
chr11,69754801,69754819,1
chr11,69754802,69754820,12
chr11,70410404,70410422,2
chr11,70410393,70410411,21
chr11,70410394,70410412,32
chr11,70669752,70669770,2
chr11,72795974,72795992,11
chr11,75531126,75531144,50
chr11,75999868,75999886,2
chr11,76038200,76038218,51
chr11,76038201,76038219,62
chr11,76038200,76038218,81
chr11,77372106,77372124,67
chr11,77372117,77372135,69
chr11,77372105,77372123,89
chr11,77686448,77686466,11
chr11,78509367,78509385,69
chr11,78823144,78823162,11
chr11,79530091,79530109,3
chr11,79530092,79530110,14
chr11,80383012,80383030,2
chr11,80383002,80383020,22
chr11,86596077,86596095,2
chr11,86596088,86596106,11
chr11,86621443,86621461,13
chr11,86746354,86746372,22
chr11,87426335,87426353,2
chr11,87426346,87426364,11
chr11,87426342,87426360,31
chr11,87427795,87427813,33
chr11,87737154,87737172,2
chr11,87756986,87757004,21
chr11,87756987,87757005,32
chr11,87758387,87758405,59
chr11,88145688,88145706,74
chr11,88550111,88550129,2
chr11,88550140,88550158,21
chr11,88550141,88550159,32
chr11,89058768,89058786,29
chr11,89058769,89058787,37
chr11,89058769,89058787,40
chr11,89062024,89062042,2
chr11,89061850,89061868,8
chr11,89061850,89061868,9
chr11,89062019,89062037,11
chr11,89061851,89061869,17
chr11,95413620,95413638,2
chr11,96455659,96455677,49
chr11,96468083,96468101,11
chr11,96468843,96468861,24
chr11,97728106,97728124,33
chr11,97883397,97883415,2
chr11,97883381,97883399,3
chr11,97883407,97883425,3
chr11,97883366,97883384,11
chr11,97883382,97883400,14
chr11,97883408,97883426,14
chr11,98464502,98464520,87
chr11,98863301,98863319,11
chr11,98939979,98939997,96
chr11,99171525,99171543,93
chr11,100822214,100822232,1
chr11,100822219,100822237,2
chr11,100822226,100822244,11
chr11,100822215,100822233,12
chr11,100822424,100822442,22
chr11,100824800,100824818,69
chr11,100846920,100846938,2
chr11,100845869,100845887,4
chr11,100848874,100848892,4
chr11,103265559,103265577,2
chr11,103265579,103265597,2
chr11,103265590,103265608,13
chr11,103266275,103266293,27
chr11,103266275,103266293,30
chr11,104609720,104609738,11
chr11,105125599,105125617,33
chr11,106387840,106387858,11
chr11,106665119,106665137,1
chr11,106665112,106665130,11
chr11,106665120,106665138,12
chr11,106665131,106665149,13
chr11,106665140,106665158,33
chr11,106675246,106675264,21
chr11,106675247,106675265,32
chr11,107458494,107458512,66
chr11,107464131,107464149,2
chr11,109347183,109347201,23
chr11,109347184,109347202,34
chr11,109362314,109362332,2
chr11,109419592,109419610,11
chr11,109471927,109471945,2
chr11,109471938,109471956,11
chr11,109472866,109472884,11
chr11,109560815,109560833,72
chr11,109560815,109560833,82
chr11,115081288,115081306,21
chr11,115081289,115081307,32
chr11,115508115,115508133,7
chr11,115707584,115707602,3
chr11,115707573,115707591,11
chr11,115707585,115707603,14
chr11,116406116,116406134,23
chr11,116406117,116406135,34
chr11,116688177,116688195,56
chr11,116688177,116688195,59
chr11,116688178,116688196,67
chr11,116688177,116688195,86
chr11,116688177,116688195,89
chr11,117092665,117092683,3
chr11,117092666,117092684,14
chr11,117242875,117242893,3
chr11,117242876,117242894,14
chr11,117966286,117966304,11
chr11,118145693,118145711,85
chr11,118145578,118145596,87
chr11,118152606,118152624,1
chr11,118152547,118152565,3
chr11,118152288,118152306,4
chr11,118152610,118152628,4
chr11,118152579,118152597,11
chr11,118152599,118152617,11
chr11,118152607,118152625,12
chr11,118152548,118152566,14
chr11,118227242,118227260,36
chr11,118227253,118227271,56
chr11,118236297,118236315,11
chr11,118236315,118236333,11
chr11,120932921,120932939,13
chr12,3426512,3426530,22
chr12,3463172,3463190,11
chr12,4417723,4417741,8
chr12,4417723,4417741,9
chr12,4417724,4417742,17
chr12,8842205,8842223,85
chr12,12155534,12155552,4
chr12,12289726,12289744,3
chr12,12289727,12289745,14
chr12,12289738,12289756,33
chr12,17239577,17239595,2
chr12,26456871,26456889,2
chr12,33302115,33302133,11
chr12,33859607,33859625,72
chr12,33859607,33859625,82
chr12,35755435,35755453,10
chr12,36039915,36039933,74
chr12,36042589,36042607,85
chr12,36136521,36136539,31
chr12,38778466,38778484,13
chr12,38778469,38778487,33
chr12,40223518,40223536,47
chr12,40223518,40223536,50
chr12,40223518,40223536,97
chr12,40223518,40223536,100
chr12,51848344,51848362,11
chr12,55489462,55489480,24
chr12,59207168,59207186,1
chr12,59207169,59207187,12
chr12,69257621,69257639,2
chr12,69257610,69257628,11
chr12,69475730,69475748,3
chr12,69475731,69475749,14
chr12,69516532,69516550,97
chr12,69516532,69516550,100
chr12,69616057,69616075,61
chr12,69616057,69616075,91
chr12,70478000,70478018,98
chr12,73201636,73201654,2
chr12,73202885,73202903,13
chr12,73382117,73382135,11
chr12,73382161,73382179,11
chr12,73592579,73592597,11
chr12,73597800,73597818,11
chr12,73647002,73647020,68
chr12,73647002,73647020,69
chr12,73693409,73693427,2
chr12,73887883,73887901,86
chr12,75837029,75837047,18
chr12,76362720,76362738,2
chr12,76694858,76694876,18
chr12,78568798,78568816,67
chr12,78568797,78568815,89
chr12,78685732,78685750,21
chr12,78685733,78685751,32
chr12,79628709,79628727,61
chr12,79628109,79628127,87
chr12,79628109,79628127,90
chr12,80273712,80273730,2
chr12,80273723,80273741,11
chr12,83934820,83934838,88
chr12,83987459,83987477,1
chr12,83987460,83987478,12
chr12,84194481,84194499,69
chr12,84772634,84772652,7
chr12,85973861,85973879,66
chr12,86834097,86834115,31
chr12,87265737,87265755,11
chr12,89719925,89719943,2
chr12,91799367,91799385,2
chr12,91799518,91799536,3
chr12,91799519,91799537,14
chr12,91799527,91799545,33
chr12,98269844,98269862,36
chr12,98268202,98268220,65
chr12,98268201,98268219,88
chr12,100186880,100186898,52
chr12,100186880,100186898,82
chr12,100887534,100887552,1
chr12,100887535,100887553,12
chr12,100887671,100887689,76
chr12,101015932,101015950,29
chr12,101015933,101015951,37
chr12,103340866,103340884,42
chr12,103340865,103340883,51
chr12,105784077,105784095,13
chr12,105784086,105784104,33
chr12,106658457,106658475,58
chr12,107146437,107146455,16
chr12,107918779,107918797,4
chr12,107922694,107922712,11
chr12,107978017,107978035,53
chr12,107978018,107978036,94
chr12,110494873,110494891,2
chr12,110494867,110494885,11
chr12,110845916,110845934,11
chr12,118300830,118300848,33
chr13,3526365,3526383,13
chr13,3537140,3537158,2
chr13,5804136,5804154,24
chr13,5845521,5845539,31
chr13,5890466,5890484,11
chr13,5890396,5890414,22
chr13,5890373,5890391,33
chr13,9763273,9763291,92
chr13,12349574,12349592,1
chr13,12349575,12349593,12
chr13,14566769,14566787,4
chr13,14629971,14629989,68
chr13,14629971,14629989,98
chr13,20090497,20090515,57
chr13,21453360,21453378,2
chr13,22050912,22050930,22
chr13,22050915,22050933,24
chr13,23517314,23517332,2
chr13,23517329,23517347,11
chr13,23697315,23697333,1
chr13,23697015,23697033,3
chr13,23697316,23697334,12
chr13,23697016,23697034,14
chr13,23697024,23697042,33
chr13,24599632,24599650,26
chr13,24613528,24613546,1
chr13,24613529,24613547,12
chr13,28418057,28418075,31
chr13,28552153,28552171,3
chr13,28552154,28552172,14
chr13,28601013,28601031,49
chr13,29983884,29983902,2
chr13,30545724,30545742,2
chr13,30832661,30832679,2
chr13,30912513,30912531,91
chr13,30913901,30913919,77
chr13,30913901,30913919,87
chr13,32899286,32899304,11
chr13,33965595,33965613,2
chr13,34096095,34096113,2
chr13,36117167,36117185,2
chr13,36118305,36118323,2
chr13,36117189,36117207,3
chr13,36117178,36117196,11
chr13,36117190,36117208,14
chr13,36117200,36117218,22
chr13,38938794,38938812,22
chr13,41000830,41000848,2
chr13,41249320,41249338,4
chr13,43773917,43773935,9
chr13,43773918,43773936,17
chr13,45962971,45962989,21
chr13,45962972,45962990,32
chr13,46737974,46737992,10
chr13,46735975,46735993,11
chr13,49242423,49242441,53
chr13,52027080,52027098,38
chr13,52027147,52027165,56
chr13,52793537,52793555,69
chr13,55727148,55727166,69
chr13,58126692,58126710,51
chr13,58126693,58126711,62
chr13,58126692,58126710,81
chr13,58453771,58453789,67
chr13,58453771,58453789,70
chr13,58453770,58453788,88
chr13,58453770,58453788,89
chr13,59769161,59769179,27
chr13,60839475,60839493,2
chr13,60839682,60839700,2
chr13,63563473,63563491,82
chr13,64367469,64367487,2
chr13,67483448,67483466,1
chr13,67483449,67483467,12
chr13,67483442,67483460,22
chr13,73737551,73737569,28
chr13,73737552,73737570,40
chr13,74769999,74770017,1
chr13,74770010,74770028,4
chr13,74770000,74770018,12
chr13,74771012,74771030,71
chr13,75706914,75706932,11
chr13,75706804,75706822,18
chr13,75706804,75706822,19
chr13,78426917,78426935,62
chr13,78426916,78426934,81
chr13,78947974,78947992,4
chr13,81784100,81784118,2
chr13,85289848,85289866,31
chr13,85430347,85430365,2
chr13,85430634,85430652,11
chr13,85430487,85430505,58
chr13,85430487,85430505,59
chr13,85430488,85430506,67
chr13,85430487,85430505,88
chr13,85430487,85430505,89
chr13,85479464,85479482,8
chr13,85509328,85509346,22
chr13,85510270,85510288,68
chr13,85510270,85510288,69
chr13,90089934,90089952,47
chr13,90089934,90089952,97
chr13,91462689,91462707,3
chr13,91462684,91462702,4
chr13,91462690,91462708,14
chr13,91462695,91462713,33
chr13,91484326,91484344,1
chr13,91484316,91484334,2
chr13,91484327,91484345,12
chr13,93192747,93192765,2
chr13,93192740,93192758,21
chr13,93192741,93192759,32
chr13,95956323,95956341,4
chr13,95964690,95964708,33
chr13,98891367,98891385,7
chr13,98891367,98891385,10
chr13,100289867,100289885,2
chr13,101696995,101697013,11
chr13,101701921,101701939,2
chr13,101701927,101701945,11
chr13,101701875,101701893,26
chr13,101701875,101701893,29
chr13,101701876,101701894,37
chr13,101706895,101706913,33
chr13,101712711,101712729,11
chr13,101759560,101759578,67
chr13,101759560,101759578,70
chr13,101759559,101759577,86
chr13,101759559,101759577,89
chr13,101759560,101759578,97
chr13,101759560,101759578,100
chr13,103919334,103919352,13
chr13,103921728,103921746,7
chr13,104286304,104286322,2
chr13,104286330,104286348,2
chr13,104286315,104286333,11
chr13,104620336,104620354,2
chr13,104620347,104620365,11
chr13,104621022,104621040,33
chr13,104938073,104938091,2
chr13,104938083,104938101,3
chr13,104938089,104938107,13
chr13,104938084,104938102,14
chr13,104938097,104938115,21
chr13,104938098,104938116,32
chr13,104938092,104938110,33
chr13,105367259,105367277,72
chr13,105367259,105367277,82
chr13,106342611,106342629,2
chr13,106342631,106342649,2
chr13,106342676,106342694,2
chr13,106342698,106342716,2
chr13,106342687,106342705,11
chr13,106342654,106342672,24
chr13,106342665,106342683,31
chr13,107094462,107094480,2
chr13,107890646,107890664,8
chr13,107890647,107890665,20
chr13,107903090,107903108,96
chr13,107903090,107903108,99
chr13,108297138,108297156,11
chr13,109820030,109820048,76
chr13,109820030,109820048,86
chr13,111796981,111796999,11
chr13,112002921,112002939,62
chr13,112002920,112002938,81
chr13,112440413,112440431,84
chr13,113614661,113614679,39
chr13,117211355,117211373,4
chr13,117209876,117209894,21
