chr,start,end,group
chr1,59603046,59603064,92
chr1,60016421,60016439,2
chr1,60073963,60073981,11
chr1,60495878,60495896,13
chr1,60495881,60495899,33
chr1,60652606,60652624,11
chr1,60664210,60664228,33
chr1,60664228,60664246,33
chr1,60745975,60745993,82
chr1,60747684,60747702,76
chr1,60758658,60758676,31
chr1,60911629,60911647,33
chr1,62873154,62873172,56
chr1,62875554,62875572,11
chr1,64088156,64088174,72
chr1,64088156,64088174,82
chr1,64120746,64120764,13
chr1,64120988,64121006,40
chr1,64123988,64124006,3
chr1,64124003,64124021,4
chr1,64123989,64124007,14
chr1,64123999,64124017,23
chr1,64124011,64124029,33
chr1,64124000,64124018,34
chr1,65010457,65010475,1
chr1,65010446,65010464,11
chr1,65010458,65010476,12
chr1,65010469,65010487,13
chr1,65010472,65010490,33
chr1,65010490,65010508,33
chr1,65186148,65186166,21
chr1,65186151,65186169,23
chr1,65186149,65186167,32
chr1,65186140,65186158,33
chr1,65186152,65186170,34
chr1,66024844,66024862,22
chr1,66678988,66679006,18
chr1,66678988,66679006,19
chr1,66838570,66838588,2
chr1,66838565,66838583,11
chr1,66864012,66864030,31
chr1,69681332,69681350,2
chr1,69686620,69686638,1
chr1,69686621,69686639,12
chr1,69785192,69785210,1
chr1,69785166,69785184,11
chr1,69785193,69785211,12
chr1,72243625,72243643,21
chr1,72243626,72243644,32
chr1,79751820,79751838,3
chr1,79751813,79751831,11
chr1,79751821,79751839,14
chr1,79752339,79752357,74
chr1,79761889,79761907,11
chr1,79761895,79761913,13
chr1,79761903,79761921,22
chr1,80361388,80361406,24
chr1,80858804,80858822,13
chr1,80858807,80858825,33
chr1,80858825,80858843,33
chr1,80858798,80858816,73
chr1,82283087,82283105,1
chr1,82283088,82283106,12
chr1,82974117,82974135,18
chr1,82975680,82975698,77
chr1,82975680,82975698,87
chr1,84305714,84305732,13
chr1,84305717,84305735,33
chr1,84780786,84780804,11
chr1,85599129,85599147,33
chr1,85680693,85680711,98
chr1,85730821,85730839,6
chr1,85730821,85730839,9
chr1,85730822,85730840,17
chr1,85730822,85730840,20
chr1,86526506,86526524,24
chr1,87829425,87829443,7
chr1,87847523,87847541,2
chr1,87847547,87847565,2
chr1,87847536,87847554,21
chr1,87847537,87847555,32
chr1,88279319,88279337,54
chr1,88553688,88553706,77
chr1,88553688,88553706,87
chr1,88582029,88582047,69
chr1,88582040,88582058,90
chr1,88626492,88626510,91
chr1,88644197,88644215,2
chr1,88647773,88647791,33
chr1,88647794,88647812,33
chr1,88705359,88705377,88
chr1,88709137,88709155,31
chr1,88721079,88721097,68
chr1,88721079,88721097,69
chr1,90602894,90602912,87
chr1,91181870,91181888,9
chr1,91181871,91181889,17
chr1,91183810,91183828,11
chr1,91183830,91183848,11
chr1,92069590,92069608,72
chr1,92079729,92079747,18
chr1,92179546,92179564,62
chr1,92179545,92179563,81
chr1,94034814,94034832,3
chr1,94034811,94034829,11
chr1,94034815,94034833,14
chr1,95664982,95665000,1
chr1,95664983,95665001,12
chr1,95666640,95666658,22
chr1,106494667,106494685,3
chr1,106494668,106494686,14
chr1,106494678,106494696,22
chr1,106494673,106494691,63
chr1,106612599,106612617,4
chr1,118311595,118311613,39
chr1,119082871,119082889,33
chr1,119082889,119082907,33
chr1,119178548,119178566,33
chr1,119178569,119178587,33
chr1,119178590,119178608,33
chr1,119178644,119178662,33
chr1,119178662,119178680,33
chr1,119178686,119178704,33
chr1,119178707,119178725,33
chr1,119178755,119178773,33
chr1,119178776,119178794,33
chr1,119178797,119178815,33
chr1,119178851,119178869,33
chr1,119178869,119178887,33
chr1,119178959,119178977,33
chr1,119178977,119178995,33
chr1,119179007,119179025,33
chr1,119179028,119179046,33
chr1,119476840,119476858,11
chr1,119912933,119912951,11
chr1,121567973,121567991,91
chr1,125467485,125467503,11
chr1,125467503,125467521,11
chr1,127212563,127212581,2
chr1,127297250,127297268,9
chr1,127297251,127297269,17
chr1,127297251,127297269,20
chr1,127322019,127322037,10
chr1,127850100,127850118,33
chr1,127954334,127954352,11
chr1,128604100,128604118,62
chr1,128604099,128604117,71
chr1,128604099,128604117,81
chr1,128950423,128950441,24
chr1,128950437,128950455,31
chr1,129616055,129616073,1
chr1,129616067,129616085,11
chr1,129616056,129616074,12
chr1,131074341,131074359,21
chr1,131074342,131074360,32
chr1,131080679,131080697,9
chr1,131080680,131080698,17
chr1,131195445,131195463,64
chr1,131195444,131195462,83
chr1,131290255,131290273,33
chr1,131290273,131290291,33
chr1,131492703,131492721,1
chr1,131492704,131492722,12
chr1,131639288,131639306,2
chr1,133545275,133545293,2
chr1,133661852,133661870,1
chr1,133661858,133661876,11
chr1,133661853,133661871,12
chr1,133711304,133711322,2
chr1,134708110,134708128,4
chr1,134708118,134708136,13
chr1,134708121,134708139,33
chr1,134708139,134708157,33
chr1,135712915,135712933,22
chr1,135712919,135712937,31
chr1,135712886,135712904,33
chr1,135712904,135712922,33
chr1,136618570,136618588,11
chr1,138125472,138125490,29
chr1,138125473,138125491,37
chr1,138132024,138132042,21
chr1,138132025,138132043,32
chr1,138136160,138136178,1
chr1,138136161,138136179,12
chr1,138187986,138188004,22
chr1,138188524,138188542,84
chr1,138298540,138298558,1
chr1,138298541,138298559,12
chr1,139033237,139033255,13
chr1,144003722,144003740,98
chr1,144003722,144003740,99
chr1,144007034,144007052,2
chr1,144249284,144249302,87
chr1,144516743,144516761,23
chr1,144516755,144516773,33
chr1,144516773,144516791,33
chr1,144516744,144516762,34
chr1,151074871,151074889,18
chr1,151873548,151873566,13
chr1,151873551,151873569,33
chr1,151873569,151873587,33
chr1,151960586,151960604,18
chr1,152037484,152037502,24
chr1,152254200,152254218,56
chr1,152254200,152254218,59
chr1,152263158,152263176,21
chr1,152263159,152263177,32
chr1,152263123,152263141,33
chr1,152263141,152263159,33
chr1,152287732,152287750,4
chr1,153497917,153497935,2
chr1,153497906,153497924,11
chr1,153497841,153497859,31
chr1,153497826,153497844,33
chr1,153497844,153497862,33
chr1,153630834,153630852,11
chr1,153630846,153630864,13
chr1,153630884,153630902,21
chr1,153630885,153630903,32
chr1,153630849,153630867,33
chr1,153630867,153630885,33
chr1,153786981,153786999,2
chr1,153786991,153787009,3
chr1,153786992,153787010,14
chr1,153787018,153787036,33
chr1,153787036,153787054,33
chr1,154300772,154300790,33
chr1,154300790,154300808,33
chr1,154300808,154300826,33
chr1,155173536,155173554,56
chr1,155173651,155173669,56
chr1,155173536,155173554,59
chr1,155173651,155173669,59
chr1,155417836,155417854,58
chr1,155470692,155470710,13
chr1,155470695,155470713,33
chr1,156280592,156280610,4
chr1,156407709,156407727,1
chr1,156407710,156407728,12
chr1,156569614,156569632,2
chr1,156740752,156740770,13
chr1,156740755,156740773,33
chr1,156740773,156740791,33
chr1,156938602,156938620,1
chr1,156938636,156938654,4
chr1,156938603,156938621,12
chr1,156986663,156986681,1
chr1,156986670,156986688,3
chr1,156986664,156986682,12
chr1,156986679,156986697,13
chr1,156986671,156986689,14
chr1,157099038,157099056,33
chr1,157099056,157099074,33
chr1,160042685,160042703,26
chr1,160042686,160042704,40
chr1,160045122,160045140,2
chr1,160047017,160047035,31
chr1,160247302,160247320,1
chr1,160247320,160247338,3
chr1,160247324,160247342,4
chr1,160247636,160247654,4
chr1,160247303,160247321,12
chr1,160247329,160247347,13
chr1,160247321,160247339,14
chr1,160247332,160247350,33
chr1,160299915,160299933,71
chr1,160306281,160306299,1
chr1,160306387,160306405,1
chr1,160306605,160306623,3
chr1,160306282,160306300,12
chr1,160306388,160306406,12
chr1,160306399,160306417,13
chr1,160306606,160306624,14
chr1,160306402,160306420,33
chr1,160919793,160919811,1
chr1,160919843,160919861,3
chr1,160919794,160919812,12
chr1,160919805,160919823,13
chr1,160919844,160919862,14
chr1,160919832,160919850,31
chr1,160919855,160919873,31
chr1,160919808,160919826,33
chr1,160919826,160919844,33
chr1,161310114,161310132,23
chr1,161310088,161310106,33
chr1,161310115,161310133,34
chr1,161661766,161661784,2
chr1,161661771,161661789,11
chr1,161661759,161661777,21
chr1,161661756,161661774,22
chr1,161661760,161661778,32
chr1,161661745,161661763,33
chr1,161661728,161661746,72
chr1,161661728,161661746,82
chr1,161670685,161670703,11
chr1,161704727,161704745,1
chr1,161704728,161704746,12
chr1,161908052,161908070,36
chr1,161908052,161908070,39
chr1,162126540,162126558,13
chr1,162665231,162665249,3
chr1,162665232,162665250,14
chr1,162751984,162752002,11
chr1,164076500,164076518,13
chr1,164087115,164087133,21
chr1,164087152,164087170,22
chr1,164087118,164087136,23
chr1,164087116,164087134,32
chr1,164087107,164087125,33
chr1,164087119,164087137,34
chr1,164815380,164815398,31
chr1,164881897,164881915,4
chr1,165377866,165377884,3
chr1,165377870,165377888,4
chr1,165377875,165377893,13
chr1,165377867,165377885,14
chr1,165377880,165377898,21
chr1,165377881,165377899,32
chr1,165460591,165460609,54
chr1,165460591,165460609,84
chr1,165676020,165676038,13
chr1,165676023,165676041,33
chr1,165701885,165701903,22
chr1,165747343,165747361,3
chr1,165747383,165747401,3
chr1,165747377,165747395,11
chr1,165747389,165747407,13
chr1,165747344,165747362,14
chr1,165747384,165747402,14
chr1,165747410,165747428,31
chr1,165747392,165747410,33
chr1,165810765,165810783,62
chr1,165810764,165810782,71
chr1,165810764,165810782,81
chr1,165847978,165847996,62
chr1,165847977,165847995,81
chr1,166044008,166044026,22
chr1,166400918,166400936,11
chr1,166400844,166400862,33
chr1,166400862,166400880,33
chr1,167245551,167245569,7
chr1,167286354,167286372,13
chr1,167286387,167286405,31
chr1,167286363,167286381,33
chr1,171844830,171844848,2
chr1,171919138,171919156,67
chr1,171919137,171919155,76
chr1,171919137,171919155,79
chr1,171919137,171919155,86
chr1,171919137,171919155,89
chr1,172126615,172126633,11
chr1,172147760,172147778,11
chr1,172525577,172525595,11
chr1,173425359,173425377,13
chr1,173425388,173425406,21
chr1,173425389,173425407,32
chr1,173425362,173425380,33
chr1,173425380,173425398,33
chr1,173641563,173641581,33
chr1,173641581,173641599,33
chr1,173673073,173673091,1
chr1,173673074,173673092,12
chr1,176949792,176949810,15
chr1,177257226,177257244,55
chr1,177257226,177257244,85
chr1,177795756,177795774,1
chr1,177795757,177795775,12
chr1,180335745,180335763,62
chr1,180335744,180335762,81
chr1,180812109,180812127,11
chr1,180916155,180916173,16
chr1,180916155,180916173,19
chr1,180943089,180943107,4
chr1,181144567,181144585,52
chr1,181256662,181256680,2
chr1,181861249,181861267,1
chr1,181861260,181861278,2
chr1,181861412,181861430,4
chr1,181861250,181861268,12
chr1,183179945,183179963,2
chr1,184025354,184025372,20
chr1,184024739,184024757,52
chr1,184060731,184060749,11
chr1,184117231,184117249,33
chr1,184793104,184793122,2
chr1,185203751,185203769,11
chr1,187347170,187347188,85
chr1,191193915,191193933,1
chr1,191193916,191193934,12
chr1,191419275,191419293,72
chr1,191419275,191419293,82
chr1,191479812,191479830,1
chr1,191479813,191479831,12
chr1,193173094,193173112,33
chr1,193201042,193201060,63
chr1,193264849,193264867,87
chr1,193325144,193325162,33
chr1,193337442,193337460,90
chr1,193420485,193420503,33
chr1,193444346,193444364,11
chr1,193447093,193447111,21
chr1,193447094,193447112,32
chr1,195089948,195089966,11
chr1,195176258,195176276,13
chr1,195176297,195176315,18
chr1,195176297,195176315,19
chr1,195176285,195176303,31
chr1,195176261,195176279,33
chr1,195176279,195176297,33
chr10,3237305,3237323,36
chr10,4341771,4341789,13
chr10,4341712,4341730,19
chr10,4712982,4713000,13
chr10,4713000,4713018,13
chr10,4712994,4713012,33
chr10,4713015,4713033,33
chr10,4713033,4713051,33
chr10,4868494,4868512,13
chr10,4868497,4868515,33
chr10,4868515,4868533,33
chr10,5197554,5197572,24
chr10,5203203,5203221,13
chr10,5203212,5203230,33
chr10,5203230,5203248,33
chr10,6949140,6949158,2
chr10,6949164,6949182,11
chr10,6949182,6949200,11
chr10,7391448,7391466,95
chr10,7473975,7473993,36
chr10,7954574,7954592,1
chr10,7954575,7954593,12
chr10,8066335,8066353,24
chr10,8066303,8066321,33
chr10,8066321,8066339,33
chr10,8505753,8505771,38
chr10,8530242,8530260,3
chr10,8530243,8530261,14
chr10,9147890,9147908,31
chr10,9147830,9147848,33
chr10,9147848,9147866,33
chr10,9147884,9147902,33
chr10,9750295,9750313,13
chr10,9750307,9750325,33
chr10,9750325,9750343,33
chr10,10186362,10186380,10
chr10,10186812,10186830,64
chr10,10186811,10186829,83
chr10,10186812,10186830,94
chr10,10320964,10320982,2
chr10,10320984,10321002,2
chr10,10320945,10320963,11
chr10,10321097,10321115,21
chr10,10321066,10321084,22
chr10,10321098,10321116,32
chr10,12455227,12455245,33
chr10,12455245,12455263,33
chr10,12455263,12455281,33
chr10,12688883,12688901,33
chr10,12688901,12688919,33
chr10,12688919,12688937,33
chr10,12689024,12689042,33
chr10,12689066,12689084,33
chr10,12689117,12689135,33
chr10,12689135,12689153,33
chr10,12689153,12689171,33
chr10,12689171,12689189,33
chr10,12689189,12689207,33
chr10,12689207,12689225,33
chr10,12788514,12788532,13
chr10,12788517,12788535,33
chr10,12812717,12812735,13
chr10,12812728,12812746,23
chr10,12812729,12812747,34
chr10,12813872,12813890,84
chr10,13193376,13193394,1
chr10,13193377,13193395,12
chr10,13868562,13868580,2
chr10,13982690,13982708,2
chr10,14043516,14043534,69
chr10,14325199,14325217,63
chr10,14326244,14326262,67
chr10,14326243,14326261,89
chr10,17722646,17722664,11
chr10,17946719,17946737,1
chr10,17946720,17946738,12
chr10,18196989,18197007,11
chr10,18210897,18210915,33
chr10,18470823,18470841,24
chr10,19014365,19014383,10
chr10,19094243,19094261,11
chr10,19186031,19186049,2
chr10,19189381,19189399,58
chr10,19188822,19188840,62
chr10,19188821,19188839,81
chr10,19368748,19368766,13
chr10,19368751,19368769,33
chr10,19474372,19474390,1
chr10,19474373,19474391,12
chr10,19474355,19474373,31
chr10,19474343,19474361,33
chr10,19494342,19494360,11
chr10,19494397,19494415,11
chr10,19494890,19494908,98
chr10,19530287,19530305,82
chr10,20050436,20050454,13
chr10,20050439,20050457,33
chr10,20050457,20050475,33
chr10,20281429,20281447,1
chr10,20281430,20281448,12
chr10,20281418,20281436,31
chr10,20502765,20502783,33
chr10,20502783,20502801,33
chr10,20502804,20502822,33
chr10,20586536,20586554,13
chr10,20586539,20586557,33
chr10,20586557,20586575,33
chr10,21239245,21239263,6
chr10,21419692,21419710,11
chr10,21906605,21906623,2
chr10,21906616,21906634,11
chr10,21992540,21992558,11
chr10,22149405,22149423,95
chr10,22346164,22346182,2
chr10,26139538,26139556,23
chr10,26139518,26139536,33
chr10,26139539,26139557,34
chr10,26301344,26301362,33
chr10,26301362,26301380,33
chr10,26799401,26799419,2
chr10,28668043,28668061,4
chr10,28669200,28669218,11
chr10,28668119,28668137,54
chr10,28668119,28668137,84
chr10,34111084,34111102,23
chr10,34111085,34111103,34
chr10,37193156,37193174,33
chr10,37232310,37232328,62
chr10,37232309,37232327,81
chr10,37252553,37252571,13
chr10,37252570,37252588,21
chr10,37252571,37252589,32
chr10,37252556,37252574,33
chr10,37279963,37279981,33
chr10,37279981,37279999,33
chr10,37892161,37892179,22
chr10,37892167,37892185,27
chr10,37892135,37892153,33
chr10,37892153,37892171,33
chr10,38215660,38215678,13
chr10,38215663,38215681,33
chr10,38215681,38215699,33
chr10,38881173,38881191,75
chr10,38881173,38881191,85
chr10,39612673,39612691,2
chr10,39731742,39731760,2
chr10,40163052,40163070,11
chr10,40191257,40191275,11
chr10,40203775,40203793,13
chr10,40203778,40203796,33
chr10,40203796,40203814,33
chr10,40418194,40418212,33
chr10,40479032,40479050,2
chr10,41473765,41473783,38
chr10,41785846,41785864,13
chr10,41785849,41785867,33
chr10,41785867,41785885,33
chr10,41887921,41887939,11
chr10,42219170,42219188,84
chr10,42270764,42270782,2
chr10,42862341,42862359,3
chr10,42862342,42862360,14
chr10,42864265,42864283,49
chr10,42864250,42864268,87
chr10,42868001,42868019,11
chr10,42867975,42867993,13
chr10,42867989,42868007,21
chr10,42867993,42868011,31
chr10,42867990,42868008,32
chr10,42867978,42867996,33
chr10,42886749,42886767,11
chr10,42897768,42897786,11
chr10,42899263,42899281,30
chr10,42901288,42901306,1
chr10,42901299,42901317,2
chr10,42901289,42901307,12
chr10,42901315,42901333,13
chr10,42962239,42962257,74
chr10,54076385,54076403,13
chr10,57486079,57486097,41
chr10,58370390,58370408,2
chr10,58642301,58642319,1
chr10,58642324,58642342,1
chr10,58642291,58642309,2
chr10,58642330,58642348,3
chr10,58642307,58642325,11
chr10,58642302,58642320,12
chr10,58642325,58642343,12
chr10,58642336,58642354,13
chr10,58642331,58642349,14
chr10,58642339,58642357,33
chr10,58642357,58642375,33
chr10,59322541,59322559,73
chr10,59895844,59895862,87
chr10,59902198,59902216,57
chr10,59974050,59974068,6
chr10,60002469,60002487,2
chr10,60350235,60350253,53
chr10,60380818,60380836,11
chr10,60380838,60380856,11
chr10,61233865,61233883,51
chr10,61559360,61559378,53
chr10,61559361,61559379,64
chr10,61559360,61559378,83
chr10,62862474,62862492,4
chr10,63382283,63382301,1
chr10,63382284,63382302,12
chr10,63386452,63386470,3
chr10,63386453,63386471,14
chr10,63386441,63386459,21
chr10,63386447,63386465,24
chr10,63386442,63386460,32
chr10,63386418,63386436,33
chr10,63386436,63386454,33
chr10,63386464,63386482,33
chr10,67068938,67068956,11
chr10,67069135,67069153,27
chr10,67069135,67069153,30
chr10,67069136,67069154,33
chr10,67071519,67071537,51
chr10,67311850,67311868,13
chr10,67311853,67311871,33
chr10,67311874,67311892,33
chr10,67546978,67546996,22
chr10,67546961,67546979,33
chr10,67644882,67644900,3
chr10,67644874,67644892,13
chr10,67644883,67644901,14
chr10,67644868,67644886,22
chr10,67644886,67644904,31
chr10,68192121,68192139,13
chr10,68238768,68238786,1
chr10,68238774,68238792,2
chr10,68241113,68241131,2
chr10,68238792,68238810,4
chr10,68238769,68238787,12
chr10,68506572,68506590,13
chr10,68506623,68506641,31
chr10,68506599,68506617,33
chr10,70040066,70040084,58
chr10,70040067,70040085,100
chr10,71239881,71239899,11
chr10,75032172,75032190,13
chr10,75032175,75032193,33
chr10,77258935,77258953,24
chr10,77520231,77520249,8
chr10,77520231,77520249,9
chr10,77520232,77520250,17
chr10,77978414,77978432,7
chr10,78089232,78089250,11
chr10,78089262,78089280,11
chr10,78088961,78088979,13
chr10,78088999,78089017,21
chr10,78089000,78089018,32
chr10,78088964,78088982,33
chr10,78088982,78089000,33
chr10,78115354,78115372,3
chr10,78115355,78115373,14
chr10,78399343,78399361,67
chr10,78399343,78399361,70
chr10,78399342,78399360,89
chr10,78420843,78420861,49
chr10,78505496,78505514,33
chr10,78505514,78505532,33
chr10,79855359,79855377,100
chr10,79984881,79984899,2
chr10,80024691,80024709,11
chr10,80248655,80248673,33
chr10,80590343,80590361,45
chr10,80590342,80590360,58
chr10,80695548,80695566,21
chr10,80695549,80695567,32
chr10,80900517,80900535,51
chr10,80900518,80900536,62
chr10,80900517,80900535,81
chr10,81105524,81105542,2
chr10,81105530,81105548,3
chr10,81105535,81105553,11
chr10,81105531,81105549,14
chr10,81128870,81128888,7
chr10,81286363,81286381,11
chr10,81329335,81329353,31
chr10,81331102,81331120,3
chr10,81331103,81331121,14
chr10,81357318,81357336,2
chr10,81627908,81627926,2
chr10,81704662,81704680,79
chr10,81863771,81863789,79
chr10,81996879,81996897,79
chr10,82773350,82773368,3
chr10,82773331,82773349,11
chr10,82773347,82773365,13
chr10,82773351,82773369,14
chr10,82773359,82773377,33
chr10,82887224,82887242,39
chr10,82891374,82891392,22
chr10,84768697,84768715,4
chr10,84768702,84768720,13
chr10,84768713,84768731,21
chr10,84768714,84768732,32
chr10,84768705,84768723,33
chr10,84816019,84816037,33
chr10,85128657,85128675,31
chr10,85169937,85169955,13
chr10,85169940,85169958,33
chr10,85169958,85169976,33
chr10,85431023,85431041,33
chr10,85941274,85941292,13
chr10,85941277,85941295,33
chr10,85941295,85941313,33
chr10,86803483,86803501,13
chr10,86803486,86803504,33
chr10,86803504,86803522,33
chr10,88202709,88202727,97
chr10,91107791,91107809,33
chr10,91260015,91260033,33
chr10,91260033,91260051,33
chr10,91260057,91260075,33
chr10,91270912,91270930,2
chr10,91270917,91270935,3
chr10,91270918,91270936,14
chr10,93158600,93158618,1
chr10,93158590,93158608,2
chr10,93158656,93158674,2
chr10,93158579,93158597,11
chr10,93158612,93158630,11
chr10,93158601,93158619,12
chr10,93158624,93158642,13
chr10,93158608,93158626,31
chr10,93159765,93159783,3
chr10,93159766,93159784,14
chr10,93162676,93162694,2
chr10,93172930,93172948,21
chr10,93172931,93172949,32
chr10,93192179,93192197,13
chr10,93451773,93451791,74
chr10,93451773,93451791,84
chr10,93541703,93541721,1
chr10,93540493,93540511,11
chr10,93541704,93541722,12
chr10,94426492,94426510,53
chr10,94426493,94426511,64
chr10,94426492,94426510,83
chr10,95055851,95055869,52
chr10,95261278,95261296,2
chr10,95668308,95668326,1
chr10,95668309,95668327,12
chr10,95668231,95668249,22
chr10,95668234,95668252,24
chr10,95668214,95668232,33
chr10,95668245,95668263,33
chr10,95698665,95698683,33
chr10,95699125,95699143,72
chr10,95699125,95699143,82
chr10,96137039,96137057,11
chr10,96200829,96200847,60
chr10,96204200,96204218,2
chr10,96240629,96240647,11
chr10,96325255,96325273,11
chr10,96333576,96333594,2
chr10,96374113,96374131,36
chr10,96496638,96496656,33
chr10,96569954,96569972,1
chr10,96569955,96569973,12
chr10,96571731,96571749,22
chr10,96571782,96571800,24
chr10,96571781,96571799,63
chr10,96571781,96571799,93
chr10,96600220,96600238,11
chr10,96606797,96606815,13
chr10,96606800,96606818,33
chr10,96651981,96651999,67
chr10,96651980,96651998,89
chr10,96723235,96723253,3
chr10,96723236,96723254,14
chr10,96838339,96838357,13
chr10,96838328,96838346,22
chr10,98728812,98728830,7
chr10,99262935,99262953,2
chr10,99417063,99417081,22
chr10,100701610,100701628,13
chr10,100701613,100701631,33
chr10,100701631,100701649,33
chr10,101988474,101988492,13
chr10,101988477,101988495,33
chr10,101988495,101988513,33
chr10,107872848,107872866,11
chr10,111164136,111164154,13
chr10,111165873,111165891,27
chr10,111164139,111164157,33
chr10,111168141,111168159,33
chr10,111226805,111226823,4
chr10,111468522,111468540,33
chr10,111468540,111468558,33
chr10,111525590,111525608,13
chr10,111525593,111525611,33
chr10,111525611,111525629,33
chr10,111946227,111946245,21
chr10,111946228,111946246,32
chr10,111946204,111946222,33
chr10,111946222,111946240,33
chr10,115495250,115495268,13
chr10,115495253,115495271,33
chr10,115495271,115495289,33
chr10,115495247,115495265,63
chr10,116565560,116565578,11
chr10,116613617,116613635,11
chr10,116930831,116930849,87
chr10,117112439,117112457,2
chr10,117432909,117432927,71
chr10,117433071,117433089,82
chr10,117834040,117834058,59
chr10,117836744,117836762,2
chr10,117836959,117836977,33
chr10,117836995,117837013,33
chr10,117863936,117863954,2
chr10,117863925,117863943,11
chr10,117863980,117863998,11
chr10,117864009,117864027,22
chr10,117925987,117926005,1
chr10,117925988,117926006,12
chr10,117959598,117959616,11
chr10,117959618,117959636,11
chr10,117983948,117983966,3
chr10,117983949,117983967,14
chr10,118050077,118050095,33
chr10,118057810,118057828,8
chr10,118057811,118057829,20
chr10,118604526,118604544,1
chr10,118604521,118604539,2
chr10,118604549,118604567,2
chr10,118604564,118604582,3
chr10,118604515,118604533,11
chr10,118604538,118604556,11
chr10,118604527,118604545,12
chr10,118604570,118604588,13
chr10,118604565,118604583,14
chr10,118604578,118604596,22
chr10,118766426,118766444,11
chr10,118793767,118793785,61
chr10,118878364,118878382,1
chr10,118878375,118878393,2
chr10,118878385,118878403,4
chr10,118878353,118878371,11
chr10,118878403,118878421,11
chr10,118878365,118878383,12
chr10,118884716,118884734,69
chr10,118884744,118884762,69
chr10,118884716,118884734,99
chr10,118929877,118929895,24
chr10,119004471,119004489,53
chr10,119004472,119004490,64
chr10,119004471,119004489,83
chr10,119040053,119040071,2
